,duration,down,right,left,up
580,30.0,1.0,0.0,0.0,0.0
581,27.0,1.0,0.0,0.0,0.0
582,39.0,1.0,0.0,0.0,0.0
583,9.0,1.0,0.0,0.0,0.0
584,10.0,1.0,0.0,0.0,0.0
585,38.0,1.0,0.0,0.0,0.0
586,22.0,1.0,0.0,0.0,0.0
587,99.0,0.98989898989899,0.0,0.010101010101010102,0.0
588,38.0,1.0,0.0,0.0,0.0
589,26.0,1.0,0.0,0.0,0.0
590,59.0,1.0,0.0,0.0,0.0
591,36.0,1.0,0.0,0.0,0.0
592,56.0,1.0,0.0,0.0,0.0
593,120.0,0.9916666666666667,0.0,0.008333333333333333,0.0
594,12.0,1.0,0.0,0.0,0.0
595,83.0,1.0,0.0,0.0,0.0
596,20.0,1.0,0.0,0.0,0.0
597,5.0,1.0,0.0,0.0,0.0
598,33.0,1.0,0.0,0.0,0.0
599,80.0,1.0,0.0,0.0,0.0
600,7.0,1.0,0.0,0.0,0.0
601,160.0,0.99375,0.0,0.00625,0.0
602,8.0,1.0,0.0,0.0,0.0
603,5.0,1.0,0.0,0.0,0.0
604,105.0,1.0,0.0,0.0,0.0
605,23.0,1.0,0.0,0.0,0.0
606,55.0,1.0,0.0,0.0,0.0
607,55.0,1.0,0.0,0.0,0.0
608,23.0,1.0,0.0,0.0,0.0
609,53.0,0.9811320754716981,0.0,0.018867924528301886,0.0
610,39.0,1.0,0.0,0.0,0.0
611,53.0,1.0,0.0,0.0,0.0
612,1.0,1.0,0.0,0.0,0.0
613,18.0,1.0,0.0,0.0,0.0
614,27.0,1.0,0.0,0.0,0.0
615,53.0,1.0,0.0,0.0,0.0
616,67.0,1.0,0.0,0.0,0.0
617,28.0,1.0,0.0,0.0,0.0
618,1.0,1.0,0.0,0.0,0.0
619,104.0,1.0,0.0,0.0,0.0
620,48.0,1.0,0.0,0.0,0.0
621,66.0,0.9848484848484849,0.0,0.0,0.015151515151515152
622,36.0,0.9722222222222222,0.0,0.027777777777777776,0.0
623,12.0,0.8333333333333334,0.0,0.16666666666666666,0.0
624,155.0,0.9741935483870968,0.0,0.025806451612903226,0.0
625,53.0,0.9622641509433962,0.0,0.03773584905660377,0.0
626,21.0,1.0,0.0,0.0,0.0
627,25.0,1.0,0.0,0.0,0.0
628,27.0,1.0,0.0,0.0,0.0
629,115.0,1.0,0.0,0.0,0.0
630,15.0,1.0,0.0,0.0,0.0
631,9.0,1.0,0.0,0.0,0.0
632,25.0,1.0,0.0,0.0,0.0
633,11.0,1.0,0.0,0.0,0.0
634,3.0,1.0,0.0,0.0,0.0
635,12.0,0.9166666666666666,0.0,0.08333333333333333,0.0
636,66.0,0.9848484848484849,0.0,0.015151515151515152,0.0
637,27.0,0.9629629629629629,0.0,0.037037037037037035,0.0
638,29.0,0.9655172413793104,0.0,0.034482758620689655,0.0
639,40.0,0.75,0.0,0.225,0.025
640,33.0,0.9393939393939394,0.0,0.06060606060606061,0.0
641,39.0,0.5384615384615384,0.0,0.46153846153846156,0.0
642,4.0,0.25,0.0,0.75,0.0
643,73.0,0.5753424657534246,0.0,0.3972602739726027,0.0273972602739726
644,5.0,0.2,0.0,0.8,0.0
645,84.0,0.25,0.023809523809523808,0.6785714285714286,0.047619047619047616
646,39.0,0.6923076923076923,0.02564102564102564,0.23076923076923078,0.05128205128205128
647,64.0,0.328125,0.0,0.59375,0.078125
648,1.0,0.0,0.0,1.0,0.0
649,7.0,0.14285714285714285,0.0,0.8571428571428571,0.0
650,66.0,0.2727272727272727,0.015151515151515152,0.6212121212121212,0.09090909090909091
651,30.0,0.36666666666666664,0.03333333333333333,0.3333333333333333,0.26666666666666666
652,23.0,0.6086956521739131,0.0,0.17391304347826086,0.21739130434782608
653,5.0,0.6,0.0,0.4,0.0
654,51.0,0.35294117647058826,0.0,0.27450980392156865,0.37254901960784315
655,55.0,0.5454545454545454,0.0,0.12727272727272726,0.32727272727272727
656,55.0,0.36363636363636365,0.0,0.16363636363636364,0.4727272727272727
657,44.0,0.5681818181818182,0.0,0.09090909090909091,0.3409090909090909
658,45.0,0.35555555555555557,0.0,0.08888888888888889,0.5555555555555556
659,51.0,0.23529411764705882,0.0,0.0196078431372549,0.7450980392156863
660,436.0,0.4380733944954128,0.0,0.013761467889908258,0.5481651376146789
661,80.0,0.425,0.0,0.0125,0.5625
662,106.0,0.37735849056603776,0.0,0.018867924528301886,0.6037735849056604
663,83.0,0.6024096385542169,0.0,0.012048192771084338,0.3855421686746988
664,71.0,0.5492957746478874,0.0,0.0,0.4507042253521127
665,29.0,0.3793103448275862,0.0,0.034482758620689655,0.5862068965517241
666,60.0,0.7,0.0,0.0,0.3
667,145.0,0.6689655172413793,0.0,0.006896551724137931,0.32413793103448274
668,74.0,0.5405405405405406,0.0,0.013513513513513514,0.44594594594594594
669,7.0,0.7142857142857143,0.0,0.0,0.2857142857142857
670,152.0,0.6842105263157895,0.0,0.006578947368421052,0.3092105263157895
671,36.0,0.5833333333333334,0.0,0.0,0.4166666666666667
672,70.0,0.5285714285714286,0.0,0.014285714285714285,0.45714285714285713
673,148.0,0.5675675675675675,0.0,0.013513513513513514,0.4189189189189189
674,342.0,0.5935672514619883,0.0029239766081871343,0.0029239766081871343,0.40058479532163743
675,56.0,0.5,0.0,0.017857142857142856,0.48214285714285715
676,41.0,0.34146341463414637,0.0,0.024390243902439025,0.6341463414634146
677,184.0,0.4945652173913043,0.0,0.005434782608695652,0.5
678,31.0,0.3548387096774194,0.0,0.06451612903225806,0.5806451612903226
679,18.0,0.7222222222222222,0.0,0.0,0.2777777777777778
680,537.0,0.4860335195530726,0.00186219739292365,0.00931098696461825,0.5027932960893855
681,62.0,0.532258064516129,0.0,0.04838709677419355,0.41935483870967744
682,134.0,0.5597014925373134,0.0,0.05223880597014925,0.3880597014925373
683,58.0,0.6379310344827587,0.0,0.05172413793103448,0.3103448275862069
684,69.0,0.6811594202898551,0.0,0.028985507246376812,0.2898550724637681
685,4.0,0.75,0.0,0.0,0.25
686,446.0,0.5964125560538116,0.002242152466367713,0.020179372197309416,0.3811659192825112
687,296.0,0.5202702702702703,0.0,0.037162162162162164,0.44256756756756754
688,249.0,0.5060240963855421,0.0,0.04819277108433735,0.4457831325301205
689,86.0,0.627906976744186,0.0,0.023255813953488372,0.3488372093023256
690,20.0,0.5,0.0,0.1,0.4
691,175.0,0.48,0.0,0.022857142857142857,0.49714285714285716
692,198.0,0.4444444444444444,0.0,0.025252525252525252,0.5303030303030303
693,49.0,0.4489795918367347,0.0,0.02040816326530612,0.5306122448979592
694,1.0,0.0,0.0,0.0,1.0
695,3.0,1.0,0.0,0.0,0.0
696,10.0,0.3,0.0,0.1,0.6
697,124.0,0.3870967741935484,0.0,0.07258064516129033,0.5403225806451613
698,45.0,0.24444444444444444,0.0,0.2,0.5555555555555556
699,265.0,0.35094339622641507,0.0,0.15849056603773584,0.49056603773584906
700,49.0,0.5102040816326531,0.0,0.12244897959183673,0.3673469387755102
701,111.0,0.25225225225225223,0.0,0.3963963963963964,0.35135135135135137
702,24.0,0.4166666666666667,0.0,0.125,0.4583333333333333
703,48.0,0.14583333333333334,0.0,0.4375,0.4166666666666667
704,19.0,0.3157894736842105,0.0,0.5263157894736842,0.15789473684210525
705,1.0,0.0,0.0,0.0,1.0
706,27.0,0.2222222222222222,0.0,0.37037037037037035,0.4074074074074074
707,30.0,0.3333333333333333,0.0,0.5333333333333333,0.13333333333333333
708,77.0,0.33766233766233766,0.0,0.38961038961038963,0.2727272727272727
709,94.0,0.26595744680851063,0.02127659574468085,0.5106382978723404,0.20212765957446807
710,5.0,0.6,0.0,0.2,0.2
711,138.0,0.3333333333333333,0.014492753623188406,0.3188405797101449,0.3333333333333333
712,196.0,0.25510204081632654,0.015306122448979591,0.3877551020408163,0.34183673469387754
713,7.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855
714,85.0,0.29411764705882354,0.023529411764705882,0.32941176470588235,0.35294117647058826
715,87.0,0.3793103448275862,0.022988505747126436,0.26436781609195403,0.3333333333333333
716,64.0,0.546875,0.0,0.09375,0.359375
717,86.0,0.47674418604651164,0.0,0.11627906976744186,0.4069767441860465
718,89.0,0.48314606741573035,0.0,0.11235955056179775,0.4044943820224719
719,4.0,0.25,0.0,0.75,0.0
720,1.0,0.0,0.0,0.0,1.0
721,45.0,0.4888888888888889,0.0,0.17777777777777778,0.3333333333333333
722,122.0,0.4672131147540984,0.00819672131147541,0.16393442622950818,0.36065573770491804
723,178.0,0.46629213483146065,0.0056179775280898875,0.16853932584269662,0.3595505617977528
724,28.0,0.6785714285714286,0.0,0.03571428571428571,0.2857142857142857
725,66.0,0.4696969696969697,0.0,0.15151515151515152,0.3787878787878788
726,81.0,0.5061728395061729,0.012345679012345678,0.13580246913580246,0.345679012345679
727,52.0,0.5,0.0,0.17307692307692307,0.3269230769230769
728,4.0,0.5,0.0,0.0,0.5
729,58.0,0.4827586206896552,0.0,0.20689655172413793,0.3103448275862069
730,64.0,0.4375,0.0,0.21875,0.34375
731,143.0,0.3776223776223776,0.02097902097902098,0.2937062937062937,0.3076923076923077
732,5.0,0.2,0.0,0.0,0.8
733,100.0,0.34,0.0,0.38,0.28
734,27.0,0.14814814814814814,0.0,0.6296296296296297,0.2222222222222222
735,200.0,0.38,0.005,0.4,0.215
736,36.0,0.3888888888888889,0.027777777777777776,0.4722222222222222,0.1111111111111111
737,18.0,0.3333333333333333,0.0,0.5555555555555556,0.1111111111111111
738,40.0,0.35,0.0,0.55,0.1
739,27.0,0.14814814814814814,0.037037037037037035,0.5925925925925926,0.2222222222222222
740,55.0,0.12727272727272726,0.0,0.7636363636363637,0.10909090909090909
741,20.0,0.2,0.05,0.55,0.2
742,28.0,0.07142857142857142,0.03571428571428571,0.8571428571428571,0.03571428571428571
743,43.0,0.16279069767441862,0.0,0.7906976744186046,0.046511627906976744
744,146.0,0.18493150684931506,0.0,0.7054794520547946,0.1095890410958904
745,27.0,0.14814814814814814,0.037037037037037035,0.8148148148148148,0.0
746,30.0,0.2,0.03333333333333333,0.7,0.06666666666666667
747,7.0,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857
748,39.0,0.3076923076923077,0.0,0.48717948717948717,0.20512820512820512
749,25.0,0.2,0.0,0.72,0.08
750,31.0,0.1935483870967742,0.03225806451612903,0.5806451612903226,0.1935483870967742
751,145.0,0.38620689655172413,0.020689655172413793,0.42758620689655175,0.16551724137931034
752,28.0,0.5714285714285714,0.03571428571428571,0.14285714285714285,0.25
753,40.0,0.65,0.0,0.15,0.2
754,76.0,0.618421052631579,0.05263157894736842,0.10526315789473684,0.2236842105263158
755,45.0,0.8444444444444444,0.0,0.022222222222222223,0.13333333333333333
756,59.0,0.4406779661016949,0.01694915254237288,0.1016949152542373,0.4406779661016949
757,95.0,0.5684210526315789,0.010526315789473684,0.021052631578947368,0.4
758,150.0,0.4866666666666667,0.006666666666666667,0.07333333333333333,0.43333333333333335
759,60.0,0.5333333333333333,0.0,0.08333333333333333,0.38333333333333336
760,37.0,0.5135135135135135,0.02702702702702703,0.02702702702702703,0.43243243243243246
761,240.0,0.2791666666666667,0.020833333333333332,0.058333333333333334,0.6416666666666667
762,51.0,0.3333333333333333,0.0,0.0392156862745098,0.6274509803921569
763,28.0,0.39285714285714285,0.0,0.0,0.6071428571428571
764,25.0,0.16,0.0,0.04,0.8
765,9.0,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777778
766,112.0,0.25,0.008928571428571428,0.0,0.7410714285714286
767,84.0,0.23809523809523808,0.0,0.03571428571428571,0.7261904761904762
768,67.0,0.14925373134328357,0.0,0.05970149253731343,0.7910447761194029
769,217.0,0.2119815668202765,0.03686635944700461,0.09216589861751152,0.6589861751152074
770,143.0,0.24475524475524477,0.02097902097902098,0.08391608391608392,0.6503496503496503
771,44.0,0.29545454545454547,0.0,0.09090909090909091,0.6136363636363636
772,87.0,0.25287356321839083,0.06896551724137931,0.2413793103448276,0.4367816091954023
773,44.0,0.38636363636363635,0.0,0.11363636363636363,0.5
774,20.0,0.2,0.05,0.15,0.6
775,29.0,0.06896551724137931,0.0,0.6896551724137931,0.2413793103448276
776,163.0,0.34355828220858897,0.05521472392638037,0.2147239263803681,0.38650306748466257
777,9.0,0.2222222222222222,0.0,0.6666666666666666,0.1111111111111111
778,164.0,0.3475609756097561,0.03048780487804878,0.1951219512195122,0.4268292682926829
779,43.0,0.27906976744186046,0.046511627906976744,0.16279069767441862,0.5116279069767442
780,32.0,0.1875,0.03125,0.40625,0.375
781,258.0,0.3178294573643411,0.13178294573643412,0.22868217054263565,0.32170542635658916
782,283.0,0.47703180212014135,0.10247349823321555,0.10954063604240283,0.31095406360424027
783,70.0,0.42857142857142855,0.08571428571428572,0.15714285714285714,0.32857142857142857
784,45.0,0.4888888888888889,0.06666666666666667,0.044444444444444446,0.4
785,5.0,0.6,0.0,0.0,0.4
786,31.0,0.3548387096774194,0.0967741935483871,0.16129032258064516,0.3870967741935484
787,1.0,1.0,0.0,0.0,0.0
788,395.0,0.28354430379746837,0.23291139240506328,0.1848101265822785,0.29873417721518986
789,38.0,0.47368421052631576,0.15789473684210525,0.18421052631578946,0.18421052631578946
790,110.0,0.3090909090909091,0.23636363636363636,0.16363636363636364,0.2909090909090909
791,12.0,0.25,0.3333333333333333,0.25,0.16666666666666666
792,34.0,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.2647058823529412
793,31.0,0.2903225806451613,0.3225806451612903,0.16129032258064516,0.22580645161290322
794,10.0,0.5,0.3,0.1,0.1
795,79.0,0.25316455696202533,0.26582278481012656,0.20253164556962025,0.27848101265822783
796,179.0,0.19553072625698323,0.46368715083798884,0.16759776536312848,0.17318435754189945
797,271.0,0.16974169741697417,0.41697416974169743,0.2177121771217712,0.19557195571955718
798,39.0,0.15384615384615385,0.5128205128205128,0.15384615384615385,0.1794871794871795
799,92.0,0.16304347826086957,0.41304347826086957,0.15217391304347827,0.2717391304347826
800,54.0,0.16666666666666666,0.48148148148148145,0.18518518518518517,0.16666666666666666
801,2.0,0.0,0.5,0.0,0.5
802,27.0,0.18518518518518517,0.37037037037037035,0.18518518518518517,0.25925925925925924
803,24.0,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.4166666666666667
804,50.0,0.16,0.38,0.22,0.24
805,227.0,0.13215859030837004,0.2687224669603524,0.2511013215859031,0.34801762114537443
806,45.0,0.08888888888888889,0.3111111111111111,0.3333333333333333,0.26666666666666666
807,404.0,0.14356435643564355,0.25,0.26485148514851486,0.3415841584158416
808,44.0,0.13636363636363635,0.22727272727272727,0.20454545454545456,0.4318181818181818
809,54.0,0.07407407407407407,0.2037037037037037,0.3333333333333333,0.3888888888888889
810,82.0,0.15853658536585366,0.17073170731707318,0.2926829268292683,0.3780487804878049
811,21.0,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.6190476190476191
812,40.0,0.125,0.15,0.275,0.45
813,33.0,0.30303030303030304,0.06060606060606061,0.3939393939393939,0.24242424242424243
814,85.0,0.15294117647058825,0.08235294117647059,0.4,0.36470588235294116
815,47.0,0.02127659574468085,0.1276595744680851,0.46808510638297873,0.3829787234042553
816,51.0,0.19607843137254902,0.13725490196078433,0.35294117647058826,0.3137254901960784
817,97.0,0.20618556701030927,0.13402061855670103,0.36082474226804123,0.29896907216494845
818,66.0,0.15151515151515152,0.13636363636363635,0.25757575757575757,0.45454545454545453
819,31.0,0.16129032258064516,0.12903225806451613,0.45161290322580644,0.25806451612903225
820,1.0,0.0,0.0,1.0,0.0
821,4.0,0.25,0.5,0.25,0.0
822,143.0,0.21678321678321677,0.15384615384615385,0.3986013986013986,0.23076923076923078
823,1.0,1.0,0.0,0.0,0.0
824,98.0,0.2755102040816326,0.17346938775510204,0.3163265306122449,0.23469387755102042
825,35.0,0.34285714285714286,0.22857142857142856,0.2,0.22857142857142856
826,91.0,0.31868131868131866,0.10989010989010989,0.38461538461538464,0.18681318681318682
827,158.0,0.33544303797468356,0.1518987341772152,0.26582278481012656,0.2468354430379747
828,139.0,0.2949640287769784,0.15827338129496402,0.3237410071942446,0.22302158273381295
829,158.0,0.3037974683544304,0.21518987341772153,0.24050632911392406,0.24050632911392406
830,101.0,0.3069306930693069,0.19801980198019803,0.3069306930693069,0.18811881188118812
831,38.0,0.39473684210526316,0.2631578947368421,0.15789473684210525,0.18421052631578946
832,15.0,0.2,0.13333333333333333,0.2,0.4666666666666667
833,33.0,0.3939393939393939,0.21212121212121213,0.12121212121212122,0.2727272727272727
834,83.0,0.3132530120481928,0.3253012048192771,0.27710843373493976,0.08433734939759036
835,4.0,0.0,1.0,0.0,0.0
836,111.0,0.2882882882882883,0.22522522522522523,0.3153153153153153,0.17117117117117117
837,174.0,0.28735632183908044,0.29310344827586204,0.22988505747126436,0.1896551724137931
838,38.0,0.3684210526315789,0.18421052631578946,0.3684210526315789,0.07894736842105263
839,105.0,0.18095238095238095,0.24761904761904763,0.3619047619047619,0.20952380952380953
840,34.0,0.2647058823529412,0.20588235294117646,0.2647058823529412,0.2647058823529412
841,139.0,0.2446043165467626,0.2158273381294964,0.2949640287769784,0.2446043165467626
842,132.0,0.17424242424242425,0.23484848484848486,0.4015151515151515,0.1893939393939394
843,59.0,0.22033898305084745,0.423728813559322,0.2711864406779661,0.0847457627118644
844,45.0,0.3333333333333333,0.17777777777777778,0.2,0.28888888888888886
845,3.0,0.3333333333333333,0.0,0.6666666666666666,0.0
846,78.0,0.20512820512820512,0.21794871794871795,0.34615384615384615,0.23076923076923078
847,15.0,0.06666666666666667,0.2,0.4666666666666667,0.26666666666666666
848,90.0,0.25555555555555554,0.34444444444444444,0.2111111111111111,0.18888888888888888
849,247.0,0.22672064777327935,0.27530364372469635,0.2631578947368421,0.23481781376518218
850,1.0,0.0,0.0,1.0,0.0
851,10.0,0.2,0.2,0.1,0.5
852,131.0,0.25190839694656486,0.22137404580152673,0.12213740458015267,0.40458015267175573
853,230.0,0.26521739130434785,0.21304347826086956,0.19130434782608696,0.33043478260869563
854,80.0,0.275,0.2125,0.1375,0.375
855,38.0,0.23684210526315788,0.13157894736842105,0.15789473684210525,0.47368421052631576
856,209.0,0.2679425837320574,0.17703349282296652,0.10047846889952153,0.45454545454545453
857,7.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857
858,97.0,0.24742268041237114,0.2268041237113402,0.10309278350515463,0.422680412371134
859,58.0,0.25862068965517243,0.1206896551724138,0.08620689655172414,0.5344827586206896
860,21.0,0.23809523809523808,0.09523809523809523,0.047619047619047616,0.6190476190476191
861,42.0,0.21428571428571427,0.19047619047619047,0.0,0.5952380952380952
862,60.0,0.23333333333333334,0.2,0.16666666666666666,0.4
863,6.0,0.0,0.0,0.0,1.0
864,43.0,0.37209302325581395,0.16279069767441862,0.18604651162790697,0.27906976744186046
865,49.0,0.1836734693877551,0.3469387755102041,0.14285714285714285,0.32653061224489793
866,57.0,0.21052631578947367,0.3333333333333333,0.08771929824561403,0.3684210526315789
867,27.0,0.25925925925925924,0.25925925925925924,0.14814814814814814,0.3333333333333333
868,52.0,0.25,0.4807692307692308,0.19230769230769232,0.07692307692307693
869,60.0,0.16666666666666666,0.4666666666666667,0.21666666666666667,0.15
870,39.0,0.38461538461538464,0.3333333333333333,0.1282051282051282,0.15384615384615385
871,37.0,0.16216216216216217,0.4864864864864865,0.16216216216216217,0.1891891891891892
872,18.0,0.16666666666666666,0.3888888888888889,0.2222222222222222,0.2222222222222222
873,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
874,74.0,0.22972972972972974,0.3918918918918919,0.22972972972972974,0.14864864864864866
875,249.0,0.2248995983935743,0.3413654618473896,0.285140562248996,0.14859437751004015
876,10.0,0.0,0.2,0.6,0.2
877,46.0,0.2826086956521739,0.21739130434782608,0.41304347826086957,0.08695652173913043
878,27.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.2222222222222222
879,223.0,0.17488789237668162,0.3452914798206278,0.40358744394618834,0.07623318385650224
880,15.0,0.06666666666666667,0.4666666666666667,0.26666666666666666,0.2
881,139.0,0.2158273381294964,0.2949640287769784,0.4244604316546763,0.06474820143884892
882,48.0,0.2708333333333333,0.3125,0.3125,0.10416666666666667
883,19.0,0.2631578947368421,0.15789473684210525,0.47368421052631576,0.10526315789473684
884,3.0,1.0,0.0,0.0,0.0
885,98.0,0.22448979591836735,0.40816326530612246,0.29591836734693877,0.07142857142857142
886,68.0,0.27941176470588236,0.3088235294117647,0.39705882352941174,0.014705882352941176
887,64.0,0.234375,0.40625,0.234375,0.125
888,148.0,0.34459459459459457,0.27702702702702703,0.25675675675675674,0.12162162162162163
889,15.0,0.13333333333333333,0.3333333333333333,0.4,0.13333333333333333
890,12.0,0.16666666666666666,0.25,0.3333333333333333,0.25
891,232.0,0.3275862068965517,0.28879310344827586,0.25,0.1336206896551724
892,105.0,0.3333333333333333,0.29523809523809524,0.22857142857142856,0.14285714285714285
893,129.0,0.1937984496124031,0.32558139534883723,0.35658914728682173,0.12403100775193798
894,176.0,0.26136363636363635,0.29545454545454547,0.30113636363636365,0.14204545454545456
895,247.0,0.27125506072874495,0.2793522267206478,0.30364372469635625,0.145748987854251
896,42.0,0.35714285714285715,0.11904761904761904,0.4523809523809524,0.07142857142857142
897,16.0,0.375,0.1875,0.3125,0.125
898,27.0,0.2962962962962963,0.25925925925925924,0.25925925925925924,0.18518518518518517
899,61.0,0.36065573770491804,0.36065573770491804,0.22950819672131148,0.04918032786885246
900,2.0,0.5,0.0,0.0,0.5
901,116.0,0.49137931034482757,0.25,0.13793103448275862,0.1206896551724138
902,36.0,0.5,0.2222222222222222,0.05555555555555555,0.2222222222222222
903,75.0,0.4533333333333333,0.28,0.12,0.14666666666666667
904,10.0,0.5,0.1,0.2,0.2
905,172.0,0.27906976744186046,0.3313953488372093,0.20348837209302326,0.18604651162790697
906,1.0,0.0,0.0,1.0,0.0
907,62.0,0.3225806451612903,0.24193548387096775,0.20967741935483872,0.22580645161290322
908,51.0,0.19607843137254902,0.23529411764705882,0.29411764705882354,0.27450980392156865
909,154.0,0.22727272727272727,0.33116883116883117,0.22727272727272727,0.21428571428571427
910,14.0,0.0,0.2857142857142857,0.5,0.21428571428571427
911,24.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
912,44.0,0.2727272727272727,0.25,0.13636363636363635,0.3409090909090909
913,77.0,0.3116883116883117,0.3246753246753247,0.16883116883116883,0.19480519480519481
914,53.0,0.1320754716981132,0.41509433962264153,0.1509433962264151,0.3018867924528302
915,21.0,0.3333333333333333,0.19047619047619047,0.19047619047619047,0.2857142857142857
916,168.0,0.18452380952380953,0.19642857142857142,0.38095238095238093,0.23809523809523808
917,25.0,0.04,0.48,0.28,0.2
918,4.0,0.25,0.5,0.0,0.25
919,329.0,0.1276595744680851,0.22796352583586627,0.3556231003039514,0.2887537993920973
920,139.0,0.10071942446043165,0.2446043165467626,0.4676258992805755,0.18705035971223022
921,120.0,0.19166666666666668,0.175,0.5333333333333333,0.1
922,48.0,0.16666666666666666,0.3125,0.375,0.14583333333333334
923,4.0,0.0,1.0,0.0,0.0
924,18.0,0.0,0.1111111111111111,0.6111111111111112,0.2777777777777778
925,93.0,0.053763440860215055,0.13978494623655913,0.45161290322580644,0.3548387096774194
926,42.0,0.16666666666666666,0.19047619047619047,0.42857142857142855,0.21428571428571427
927,39.0,0.2564102564102564,0.10256410256410256,0.4358974358974359,0.20512820512820512
928,115.0,0.26956521739130435,0.11304347826086956,0.2,0.41739130434782606
929,16.0,0.1875,0.3125,0.3125,0.1875
930,24.0,0.16666666666666666,0.125,0.2916666666666667,0.4166666666666667
931,157.0,0.3057324840764331,0.15286624203821655,0.24203821656050956,0.29936305732484075
932,181.0,0.292817679558011,0.12154696132596685,0.19889502762430938,0.3867403314917127
933,46.0,0.1956521739130435,0.10869565217391304,0.2826086956521739,0.41304347826086957
934,47.0,0.3404255319148936,0.1702127659574468,0.23404255319148937,0.2553191489361702
935,196.0,0.42346938775510207,0.08163265306122448,0.061224489795918366,0.4336734693877551
936,325.0,0.39384615384615385,0.07384615384615385,0.09538461538461539,0.4369230769230769
937,9.0,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222
938,72.0,0.4861111111111111,0.125,0.06944444444444445,0.3194444444444444
939,64.0,0.59375,0.109375,0.109375,0.1875
940,109.0,0.44954128440366975,0.03669724770642202,0.045871559633027525,0.46788990825688076
941,1.0,1.0,0.0,0.0,0.0
942,152.0,0.5723684210526315,0.05921052631578947,0.02631578947368421,0.34210526315789475
943,99.0,0.494949494949495,0.08080808080808081,0.030303030303030304,0.3939393939393939
944,75.0,0.4266666666666667,0.10666666666666667,0.12,0.3466666666666667
945,148.0,0.5067567567567568,0.10135135135135136,0.02027027027027027,0.3716216216216216
946,134.0,0.39552238805970147,0.08208955223880597,0.06716417910447761,0.4552238805970149
947,105.0,0.4380952380952381,0.05714285714285714,0.06666666666666667,0.4380952380952381
948,19.0,0.3157894736842105,0.05263157894736842,0.10526315789473684,0.5263157894736842
949,57.0,0.543859649122807,0.15789473684210525,0.10526315789473684,0.19298245614035087
950,219.0,0.4063926940639269,0.1552511415525114,0.0867579908675799,0.3515981735159817
951,35.0,0.4,0.2,0.08571428571428572,0.3142857142857143
952,201.0,0.26865671641791045,0.16417910447761194,0.12437810945273632,0.4427860696517413
953,349.0,0.27793696275071633,0.16332378223495703,0.12034383954154727,0.4383954154727794
954,6.0,0.3333333333333333,0.5,0.0,0.16666666666666666
955,8.0,0.125,0.25,0.0,0.625
956,98.0,0.29591836734693877,0.20408163265306123,0.15306122448979592,0.3469387755102041
957,56.0,0.32142857142857145,0.3392857142857143,0.125,0.21428571428571427
958,59.0,0.23728813559322035,0.2711864406779661,0.2711864406779661,0.22033898305084745
959,1.0,0.0,1.0,0.0,0.0
960,43.0,0.32558139534883723,0.27906976744186046,0.11627906976744186,0.27906976744186046
961,29.0,0.1724137931034483,0.3103448275862069,0.27586206896551724,0.2413793103448276
962,17.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.47058823529411764
963,2.0,0.0,1.0,0.0,0.0
964,57.0,0.2982456140350877,0.2631578947368421,0.14035087719298245,0.2982456140350877
965,21.0,0.19047619047619047,0.19047619047619047,0.3333333333333333,0.2857142857142857
966,95.0,0.11578947368421053,0.3473684210526316,0.35789473684210527,0.17894736842105263
967,284.0,0.2147887323943662,0.2992957746478873,0.2852112676056338,0.2007042253521127
968,39.0,0.1794871794871795,0.1794871794871795,0.2564102564102564,0.38461538461538464
969,1.0,0.0,0.0,1.0,0.0
970,563.0,0.19182948490230906,0.25044404973357015,0.34458259325044405,0.21314387211367672
971,28.0,0.17857142857142858,0.21428571428571427,0.4642857142857143,0.14285714285714285
972,73.0,0.1917808219178082,0.273972602739726,0.273972602739726,0.2602739726027397
973,13.0,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.07692307692307693
974,2.0,0.5,0.5,0.0,0.0
975,29.0,0.13793103448275862,0.20689655172413793,0.3103448275862069,0.3448275862068966
976,43.0,0.3488372093023256,0.09302325581395349,0.27906976744186046,0.27906976744186046
977,66.0,0.22727272727272727,0.19696969696969696,0.30303030303030304,0.2727272727272727
978,45.0,0.1111111111111111,0.26666666666666666,0.15555555555555556,0.4666666666666667
979,62.0,0.22580645161290322,0.14516129032258066,0.1935483870967742,0.43548387096774194
980,14.0,0.21428571428571427,0.35714285714285715,0.2857142857142857,0.14285714285714285
981,7.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714
982,128.0,0.171875,0.2421875,0.3125,0.2734375
983,4.0,0.25,0.25,0.5,0.0
984,95.0,0.24210526315789474,0.28421052631578947,0.2631578947368421,0.21052631578947367
